clean_name_trigram_sim,clean_name_including,city_trigram_sim,city_including,zip_trigram_sim,zip_including,street_trigram_sim,street_including,website_trigram_sim,website_including,countryname_trigram_sim,countryname_including,geocoderlocalityname_trigram_sim,geocoderlocalityname_including,geocoderinputaddress_trigram_sim,geocoderinputaddress_including,geocoderoutputaddress_trigram_sim,geocoderoutputaddress_including,geocoderpostalcodenumber_trigram_sim,geocoderpostalcodenumber_including,geocodercountrynamecode_trigram_sim,geocodercountrynamecode_including,phone_trigram,phone_equality,fax_trigram,fax_equality,geocode_coordinates_long_trigram,coordinates_long_trigram,coordinates_long_equality,Class_num
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.285714,2,0.4375,2,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.111111,0.396168,1,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.820513,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.396168,1,1
0.111111,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.555556,2,0.666667,3,0.936303,1,1.0,3,0.294118,2,0.647217,1,0.307692,0.396168,1,0
1.0,2,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.238095,2,0.4,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.176471,0.357143,2,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.742857,2,0.972222,2,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.285714,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.8,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.444444,2,1
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.540016,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.147881,1,0.854119,1,0.83383,1,0.620578,1,0.568182,2,0.803013,1,1.0,3,0.469697,2,0.857143,2,1.0,3,1.0,3,0.76457,1,0.222222,2,0.333333,0.396168,1,0
0.5,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.75,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.357143,2,1
0.8,2,1.0,3,0.571429,2,0.05,2,0.778477,1,0.803013,1,1.0,3,0.3125,2,0.666667,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.176471,0.396168,1,1
0.222222,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.489177,2,0.619048,2,0.333333,2,1.0,3,0.76457,1,0.647217,1,0.25,0.285714,2,0
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.696751,1,0.647059,2,0.5,2,1.0,3,0.76457,1,0.647217,1,0.266667,0.396168,1,0
1.0,2,0.0,2,0.0,2,1.0,3,0.778477,1,0.803013,1,1.0,3,0.587302,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.263158,2,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.812963,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.5,2,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.833333,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,1.0,3,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,0.957252,1,0.321429,2,0.35,2,0.936303,1,1.0,3,1.0,3,0.647217,1,0.125,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.646465,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.3125,2,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.857143,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.538462,0.357143,2,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.875,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.222222,2,1
0.568182,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.920635,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.933333,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.384615,2,1
0.4,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.660714,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.545455,1,0.0,2,1.0,3,1.0,3,0.778477,1,1.0,3,0.957252,1,0.7,2,0.333333,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.235294,2,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.545455,2,0.909091,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.428571,0.396168,1,1
0.333333,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.714286,3,0.666667,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.357143,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,1.0,3,1
0.5,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.722222,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.396168,1,1
0.4,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,1.0,3,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,0.957252,1,0.8,3,0.875,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.285714,0.533333,2,1
0.033333,1,1.0,3,1.0,3,0.857143,3,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.668301,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.357143,0.333333,2,1
0.5,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.5,2,1.0,3,0.666667,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.285714,0.545455,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.875,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.363636,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.357143,2,1
1.0,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.357143,0.333333,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,0.957252,1,0.923077,3,0.8,3,0.936303,1,1.0,3,1.0,3,0.647217,1,0.461538,0.294118,2,1
0.666667,2,1.0,3,1.0,3,0.666667,2,0.778477,1,0.803013,1,1.0,3,0.833333,2,0.857143,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.357143,0.396168,1,1
0.0,1,1.0,3,1.0,3,0.326531,2,0.778477,1,0.803013,1,1.0,3,0.521978,2,0.637363,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.2,0.396168,1,1
0.021053,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,2,0.909091,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.3,2,0
0.857143,2,1.0,3,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.148148,2,0.5,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.176471,0.396168,1,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.396168,1,1
0.666667,2,0.666667,3,1.0,3,0.857143,3,0.778477,1,0.803013,1,1.0,3,0.75,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.384615,0.333333,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.7,2,0.892857,2,1.0,3,0.999758,1,1.0,3,0.647217,1,0.428571,0.396168,1,1
0.909091,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.5,2,1.0,3,0.8,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,1.0,3,1.0,3,0.0,2,0.778477,1,0.803013,1,1.0,3,0.346154,2,0.545455,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.111111,0.396168,1,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.523663,2,0.4,3,0.936303,1,1.0,3,1.0,3,1.0,3,0.176471,0.396168,1,1
0.478632,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.08,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.789916,2,0.904762,2,1.0,3,1.0,3,0.2,2,0.647217,1,0.333333,0.396168,1,0
0.5,2,0.854119,1,0.83383,1,0.620578,1,0.714286,3,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.625,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.5,2,1.0,3,0.736842,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.8,2,1.0,3,1.0,3,0.441667,2,0.778477,1,0.803013,1,1.0,3,0.651042,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.428571,0.384615,2,1
0.333333,1,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.692308,2,0.647217,1,1.0,0.396168,1,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.42714,2,0.803013,1,1.0,3,0.909091,3,0.875,2,1.0,3,0.999758,1,0.2,2,0.647217,1,0.230769,0.396168,1,1
0.6,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.793651,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.794872,2,0.880952,2,1.0,3,1.0,3,0.090909,2,0.647217,1,0.176471,0.176471,2,1
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.560729,2,0.947368,3,1.0,3,1.0,3,0.105263,2,0.647217,1,0.333333,0.396168,1,0
0.571429,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.90625,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.416667,2,1
0.5,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.333333,0.545455,2,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.5,2,0.75,2,0.671429,2,0.958333,2,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.727273,2,1
0.136364,1,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.333333,0.5,2,1
0.238095,1,1.0,3,1.0,3,0.0,2,0.778477,1,0.803013,1,1.0,3,0.558251,2,0.666667,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.1875,0.396168,1,0
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.5,1,1.0,3,1.0,3,0.5,3,0.778477,1,0.803013,1,1.0,3,0.857143,3,1.0,3,1.0,3,1.0,3,0.6,2,0.647217,1,1.0,0.396168,1,0
0.285714,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.861111,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.636364,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,3,1.0,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,1.0,0.136364,2,0
0.0,1,1.0,3,1.0,3,1.0,3,0.778477,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,1.0,3,0
1.0,2,1.0,3,1.0,3,0.0,2,0.778477,1,1.0,3,1.0,3,0.4,2,0.4,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.176471,0.2,2,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,0.153846,2,0.8,2,0.62381,2,0.214286,2,1.0,3,0.76457,1,0.647217,1,0.117647,0.4,2,1
0.333333,2,0.854119,1,0.83383,1,0.620578,1,0.680556,2,0.803013,1,1.0,3,0.785185,2,0.909091,3,0.936303,1,1.0,3,1.0,3,0.647217,1,0.428571,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.833333,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.357143,2,1
0.75,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.5,2,1.0,3,0.8,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.396168,1,1
1.0,2,1.0,3,1.0,3,0.8,3,0.778477,1,0.803013,1,1.0,3,0.770833,2,0.736842,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.285714,0.396168,1,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.720879,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.666667,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.875,2,0.777778,2,0.5,2,1.0,3,1.0,3,0.647217,1,0.176471,0.396168,1,1
0.416667,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.512821,2,0.559615,2,1.0,3,1.0,3,0.263158,2,0.647217,1,0.214286,0.396168,1,0
